agents,score,clow,chigh,Q1,Q2,Q3,means
6084,40822.827,63571.64967647128,30064.414455891543,10422.435,44823.5,61966.35,"[392.9, 1310.07, 19534.8, 40822.827, 41526.3, 44823.5, 53164.4, 53491.0, 57904.2, 66028.5, 70052.6]"
6097,52318.250299999985,81472.98274461829,38530.343834988984,14488.035,62871.8,83239.8,"[346.133, 1192.17, 27783.9, 30323.9, 52318.25029999999, 62871.8, 64291.8, 78765.8, 81176.8, 85302.8, 91127.4]"
6110,55093.827000000005,85795.27011640118,40574.447450422485,11607.384999999998,65368.3,80383.65,"[447.0, 1622.17, 21592.6, 47420.5, 55093.827000000005, 65368.3, 65888.4, 76213.0, 76422.5, 84344.8, 111619.0]"
6123,49133.48369999999,76513.48137063147,36184.88787213564,12941.685,49133.4837,78246.5,"[539.067, 1375.87, 24507.5, 30447.7, 46057.6, 49133.4837, 62982.7, 70871.3, 78104.9, 78388.1, 98060.1]"
6136,51695.197,80502.72837890843,38071.489463161415,15028.835,51695.197,79989.2,"[417.8, 1531.67, 28526.0, 35109.7, 38225.0, 51695.197, 67959.7, 73484.7, 78838.7, 81139.7, 111719.0]"
6149,46440.80330000001,72320.28487594728,34201.83413744805,11305.2,64810.8,71923.95,"[432.633, 2061.2, 20549.2, 26230.0, 46440.80330000001, 64810.8, 65173.4, 65696.6, 69064.4, 74783.5, 75606.3]"
6162,46617.3167,72595.16167534195,34331.82934857389,10347.6,46617.3167,67961.35,"[355.567, 1241.0, 19454.2, 41522.6, 46077.5, 46617.3167, 65566.9, 65888.3, 67844.0, 68078.7, 90144.4]"
6175,54425.21699999999,84754.07224222686,40082.0423519379,11280.485,61636.9,87931.4,"[422.5, 1437.57, 21123.4, 30233.7, 54425.21699999999, 61636.9, 71140.1, 84514.2, 86654.1, 89208.7, 97881.0]"
6188,54745.073000000004,85252.17036705585,40317.60377815182,10591.265,60544.4,90313.95,"[465.9, 1466.43, 19716.1, 32025.5, 54745.07300000001, 60544.4, 69089.8, 85042.6, 89635.5, 90992.4, 98472.1]"
6201,56881.80969999999,88579.6194176387,41891.22673503115,9786.865000000002,56881.8097,94485.25,"[422.167, 1402.83, 18170.9, 43360.2, 54210.4, 56881.8097, 71082.7, 81870.4, 85124.5, 103846.0, 109328.0]"
6214,54447.727,84789.12610643421,40098.62008599347,14572.234999999999,62132.9,83077.15,"[353.4, 1187.87, 27956.6, 40603.6, 54447.727, 62132.9, 71351.9, 73405.7, 77359.4, 88794.9, 101331.0]"
6227,51922.1703,80856.18423128026,38238.64641585411,13627.285,59386.6,84352.9,"[431.733, 1516.87, 25737.7, 35636.4, 51922.1703, 59386.6, 60036.3, 65806.3, 76634.9, 92070.9, 101964.0]"
6240,51971.5803,80933.12831970693,38275.03494715955,9693.635,65187.5,81804.45,"[469.733, 1799.57, 17587.7, 34373.7, 51971.580299999994, 65187.5, 72458.1, 77438.1, 80449.2, 83159.7, 86792.5]"
6253,50818.08630000001,79136.84124551897,37425.53175894615,8795.115,54856.5,81393.2,"[454.733, 1525.13, 16065.1, 38921.7, 50818.08630000001, 54856.5, 65489.0, 70165.2, 77163.0, 85623.4, 97917.1]"
6266,58106.16370000001,90486.25375161042,42792.915540089394,10236.135,71790.6,92246.55,"[394.767, 1922.07, 18550.2, 43322.7, 58106.16370000001, 71790.6, 75643.2, 77424.0, 90078.8, 94414.3, 107521.0]"
6279,51402.739700000006,80047.29708256714,37856.10610723041,9593.515000000001,68341.5,81603.45000000001,"[457.367, 1531.63, 17655.4, 32265.5, 51402.739700000006, 68341.5, 70113.6, 73165.8, 78874.3, 84332.6, 87289.7]"
6292,51082.839700000004,79549.1304384123,37620.51227673847,8161.465,52738.3,80791.9,"[487.967, 1171.23, 15151.7, 41502.1, 51082.8397, 52738.3, 68621.2, 76717.8, 79472.4, 82111.4, 92854.3]"
6305,47498.19700000001,73966.9190462488,34980.56321566326,8917.835000000001,47498.19700000001,83283.85,"[401.6, 1311.27, 16524.4, 27688.9, 43974.4, 47498.19700000001, 58022.0, 66273.2, 79375.9, 87191.8, 94218.5]"
6318,54529.55700000001,84916.55647996091,40158.884678519746,11078.835,69251.2,86457.9,"[443.4, 1473.57, 20684.1, 28378.1, 54529.55700000001, 69251.2, 72009.9, 72175.5, 75589.2, 97326.6, 107964.0]"
6331,55901.05700000001,87052.33501218457,41168.94075391735,9411.035,59421.5,88464.2,"[585.5, 1557.47, 17264.6, 45314.7, 55901.05700000001, 59421.5, 73479.7, 80091.7, 86305.2, 90623.2, 104367.0]"
6344,57080.450300000004,88888.95396310576,42037.5177629937,12496.285,57080.450300000004,96806.5,"[499.233, 1638.47, 23354.1, 36852.7, 43415.3, 57080.450300000004, 78296.3, 83348.4, 92705.0, 100908.0, 109787.0]"
6357,55220.0837,85991.88429752359,40667.43056882908,11351.785,72208.5,86654.20000000001,"[385.067, 1901.47, 20802.1, 30932.8, 55220.0837, 72208.5, 74081.5, 75740.0, 76895.8, 96412.6, 102841.0]"
6370,54391.4937,84701.5563835497,40057.20646127261,10883.335,58739.4,90794.95,"[426.967, 2251.67, 19515.0, 37886.4, 54391.493700000006, 58739.4, 73685.3, 74031.1, 88185.4, 93404.5, 95789.2]"
6383,58602.44669999999,91259.09412879418,43158.408547210456,12737.1,59408.7,102722.15,"[523.467, 1914.5, 23559.7, 36082.4, 58602.44669999999, 59408.7, 69965.4, 78015.0, 98309.3, 107135.0, 111111.0]"
6396,60498.136999999995,94211.17188780593,44554.51026400761,10253.335,60498.137,111400.5,"[433.4, 1255.87, 19250.8, 30403.7, 49393.7, 60498.137, 69589.9, 87773.0, 108242.0, 114559.0, 124080.0]"
6409,53250.927,82925.40044302533,39217.22372359037,10623.685,63687.3,88224.54999999999,"[489.8, 1540.27, 19707.1, 37552.3, 53250.927, 63687.3, 66457.1, 74959.7, 85512.2, 90936.9, 91666.6]"
6422,52377.75969999999,81565.65419849035,38574.1701791474,14441.015,54940.3,86979.6,"[311.567, 2009.33, 26872.7, 33634.7, 52377.759699999995, 54940.3, 58272.2, 77855.7, 86524.4, 87434.8, 95921.9]"
6435,47732.1133,74331.18693678993,35152.83341613684,9140.85,57077.2,80689.65,"[488.533, 2088.3, 16193.4, 26653.6, 47732.113300000005, 57077.2, 61122.4, 66097.1, 76593.9, 84785.4, 86221.3]"
6448,48193.197,75049.21294336542,35492.40351635689,9714.984999999999,49932.4,78943.35,"[515.0, 1180.87, 18249.1, 30811.1, 48193.197, 49932.4, 58115.3, 70143.5, 72558.7, 85328.0, 95098.0]"
6461,49626.0463,77280.52812736227,36547.64095025715,9303.365,53711.6,85250.65,"[592.833, 1350.03, 17256.7, 24627.4, 49626.0463, 53711.6, 63735.6, 68813.9, 82733.6, 87767.7, 95671.1]"
6474,46855.39630000001,72965.91289564119,34507.16565656385,11608.215,46855.39630000001,76236.75,"[441.533, 1999.43, 21217.0, 30413.0, 44958.0, 46855.39630000001, 61840.1, 66051.3, 71998.2, 80475.3, 89160.1]"
6487,54392.863000000005,84703.68873611563,40058.21489713411,9576.065,57515.8,92727.45,"[611.6, 1743.23, 17408.9, 28965.6, 54392.863, 57515.8, 66735.4, 84117.2, 92641.2, 92813.7, 101376.0]"
6500,47918.5567,74621.52730222544,35290.14168364525,13308.85,60107.8,67533.4,"[372.467, 1053.3, 25564.4, 29626.3, 47918.5567, 60107.8, 63199.1, 66734.3, 67425.8, 67641.0, 97461.1]"
6513,47221.727,73536.38409123321,34776.95388050818,12474.235,52051.8,76913.95,"[458.6, 1022.57, 23925.9, 27818.2, 47221.727, 52051.8, 55368.0, 61686.6, 71207.4, 82620.5, 96057.7]"
6526,54578.483700000004,84992.7479458833,40194.91727828946,10140.935000000001,59901.0,85118.4,"[431.667, 1481.17, 18800.7, 41604.0, 54578.483700000004, 59901.0, 63768.8, 84304.7, 84712.2, 85524.6, 105256.0]"
6539,52133.083300000006,81184.63006253575,38393.97558612779,11125.6,52133.083300000006,93575.75,"[441.233, 1361.4, 20889.8, 30019.4, 51675.8, 52133.083300000006, 64400.9, 69780.9, 92498.6, 94652.9, 95609.9]"
6552,48931.21329999999,76198.49429223243,36035.923638527835,8469.95,48931.21329999999,81721.15,"[437.333, 1845.7, 15094.2, 29528.0, 43921.6, 48931.21329999999, 65835.6, 73263.8, 75752.8, 87689.5, 95943.6]"
6565,52555.760299999994,81842.84695109911,38705.26065487064,9863.135,61906.6,80319.20000000001,"[405.933, 1437.47, 18288.8, 33530.2, 52555.7603, 61906.6, 74111.0, 78149.5, 79162.1, 81476.3, 97089.7]"
6578,53331.30999999999,83050.57746508563,39276.42265724598,10708.25,70841.8,83571.45000000001,"[362.8, 1103.7, 20312.8, 33021.4, 53331.31, 70841.8, 73449.3, 75212.1, 76698.8, 90444.1, 91866.3]"
6591,42900.33299999999,66806.86128082115,31594.416320255354,8436.515,43993.7,72998.4,"[457.3, 1376.23, 15496.8, 25741.2, 42900.333, 43993.7, 50188.1, 65671.0, 71620.6, 74376.2, 80082.2]"
6604,42923.880000000005,66843.53002095844,31611.757764227208,9261.699999999999,51009.0,69722.35,"[469.2, 1164.3, 17359.1, 24849.0, 42923.880000000005, 51009.0, 55011.4, 57178.6, 58319.0, 81125.7, 82753.5]"
6617,51856.869699999996,80754.49438831903,38190.555079538324,16876.465,60797.8,81843.35,"[288.067, 1614.63, 32138.3, 33510.3, 51856.869699999996, 60797.8, 67732.5, 68212.1, 80933.7, 82753.0, 90588.3]"
6630,54486.389700000014,84849.33388234221,40127.093651451934,13130.865,63275.3,84112.85,"[509.867, 1849.13, 24412.6, 31386.2, 54486.389700000014, 63275.3, 68211.7, 78543.4, 84056.5, 84169.2, 108450.0]"
6643,57527.7367,89585.49402207448,42366.92669173065,10991.5,74622.0,96458.25,"[494.567, 1749.9, 20233.1, 25240.0, 57527.736699999994, 74622.0, 76195.1, 76839.2, 93044.6, 99871.9, 106987.0]"
6656,59267.133,92294.18179208487,43647.923994201745,13725.164999999999,73988.7,90219.0,"[440.9, 1715.73, 25734.6, 32274.7, 59267.132999999994, 73988.7, 75479.4, 81725.3, 86189.8, 94248.2, 120874.0]"
6669,51058.3197,79510.94648681907,37602.45425634565,9092.165,61527.7,83914.95000000001,"[458.967, 1794.63, 16389.7, 25331.4, 51058.31970000001, 61527.7, 72003.6, 73593.2, 77640.8, 90189.1, 91654.1]"
6682,49634.93030000001,77294.36280215651,36554.18366857566,8372.685000000001,72869.6,78544.7,"[511.933, 1880.17, 14865.2, 16814.0, 49634.93030000001, 72869.6, 72990.8, 76729.4, 78406.5, 78682.9, 82598.8]"
6695,50408.226999999984,78498.58481520745,37123.68642462371,13022.384999999998,62178.2,77468.1,"[411.8, 1883.67, 24161.1, 35117.5, 50408.22699999999, 62178.2, 64412.8, 73953.6, 75671.9, 79264.3, 87027.4]"
6708,53577.477,83433.92284892953,39457.71501882995,10754.885,74057.6,88097.8,"[535.7, 1476.87, 20032.9, 21583.9, 53577.477, 74057.6, 74536.8, 75997.5, 85004.6, 91191.0, 91357.9]"
6721,48888.97670000001,76132.72103408145,36004.818035586446,11677.349999999999,55099.3,82266.2,"[355.867, 2099.6, 21255.1, 21819.7, 48888.97670000001, 55099.3, 63164.7, 72041.8, 76886.7, 87645.7, 88521.3]"
6734,58568.903000000006,91206.85795354712,43133.70492491639,12872.465,72819.6,99038.55,"[545.6, 1928.73, 23816.2, 28481.6, 58568.903000000006, 72819.6, 76463.5, 78423.7, 95820.1, 102257.0, 105133.0]"
6747,50841.7363,79173.67038316904,37442.949058387014,11330.015,56974.5,79253.55,"[512.433, 2041.03, 20619.0, 35705.0, 50841.736300000004, 56974.5, 71116.0, 72555.0, 77291.1, 81216.0, 90387.3]"
6760,58147.91330000001,90551.26862540474,42823.66248658988,10786.0,73369.5,94339.85,"[407.033, 1927.0, 19645.0, 20890.8, 58147.9133, 73369.5, 82038.5, 84507.6, 89639.4, 99040.3, 110014.0]"
6773,45674.067,71126.27909438213,33637.16285925419,10785.335000000001,57564.8,71486.95,"[557.9, 1711.97, 19858.7, 22122.0, 45674.067, 57564.8, 63870.7, 65755.5, 67119.2, 75854.7, 82325.2]"
6786,55868.07369999999,87000.97152398776,41144.64984429163,12969.735,64133.8,86078.7,"[427.367, 2124.77, 23814.7, 28220.3, 55868.07369999999, 64133.8, 72379.8, 76774.6, 83123.0, 89034.4, 118648.0]"
6799,46239.7663,72007.2185188327,34053.77825467028,13468.715,55466.2,75320.35,"[374.433, 1202.93, 25734.5, 26252.6, 46239.7663, 55466.2, 57819.7, 60102.6, 73127.5, 77513.2, 84804.0]"
6812,49917.28630000001,77734.06377426337,36762.12781237804,11519.265,57674.7,80807.5,"[460.933, 1734.33, 21304.2, 31526.9, 49917.2863, 57674.7, 65386.5, 69025.1, 80406.1, 81208.9, 90445.2]"
6825,55286.927,86095.97652148495,40716.65804332024,7800.834999999999,74579.5,88685.55,"[497.5, 1533.87, 14067.8, 20128.9, 55286.927, 74579.5, 76042.9, 81708.7, 84099.0, 93272.1, 106939.0]"
6838,52295.6967,81437.8609839881,38513.73399123975,14166.300000000001,62337.5,80499.9,"[539.467, 1254.7, 27077.9, 33231.0, 52295.69670000001, 62337.5, 65743.6, 72559.7, 74326.7, 86673.1, 99213.3]"
6851,51257.953,79821.82692171296,37749.47636900819,11258.615,51257.952999999994,89462.4,"[514.6, 1456.23, 21061.0, 36925.0, 43678.9, 51257.952999999994, 57104.2, 59182.8, 80572.9, 98351.9, 113732.0]"
6864,50257.203,78263.40157273533,37012.46315905256,13125.615,50257.203,86523.6,"[466.3, 1499.63, 24751.6, 27770.1, 45929.2, 50257.203, 63857.7, 66435.4, 84881.6, 88165.6, 98814.9]"
6877,48330.00370000001,75262.25619012034,35593.15629688194,13743.835,53574.9,78826.9,"[357.067, 1350.07, 26137.6, 27559.8, 48330.00370000001, 53574.9, 57199.1, 58061.7, 69125.3, 88528.5, 101406.0]"
6890,57729.836299999995,89900.21512090859,42515.76513782283,9634.664999999999,70626.3,91412.75,"[474.033, 1274.53, 17994.8, 39036.3, 57729.8363, 70626.3, 84894.6, 86281.6, 89055.4, 93770.1, 93890.7]"
6903,66045.1567,102849.30939643281,48639.67318659981,11467.7,72231.8,103468.1,"[521.567, 1392.7, 21542.7, 35387.9, 66045.1567, 72231.8, 80530.0, 84008.7, 87275.2, 119661.0, 157900.0]"
6916,61781.33299999999,96209.43836205696,45499.53389924341,12336.865,66009.6,100004.7,"[503.7, 1712.73, 22961.0, 31434.8, 61781.333, 66009.6, 88726.3, 89612.8, 93198.4, 106811.0, 116843.0]"
6929,57756.41300000001,89941.6018838086,42535.33783727528,9912.615,70925.0,92256.2,"[505.5, 1640.93, 18184.3, 32296.6, 57756.413, 70925.0, 75545.0, 82432.4, 84329.4, 100183.0, 111522.0]"
6942,55333.60329999999,86168.66353534104,40751.03331156091,12269.55,59200.6,91646.29999999999,"[420.133, 1440.5, 23098.6, 25980.4, 55333.603299999995, 59200.6, 71128.0, 81137.2, 83832.4, 99460.2, 107638.0]"
6955,55758.8903,86830.9448657339,41064.24054315962,13805.984999999999,67043.7,86529.8,"[479.933, 1526.37, 26085.6, 36031.8, 55758.89030000001, 67043.7, 67054.8, 77355.1, 86239.5, 86820.1, 108952.0]"
6968,53642.6463,83535.40822399339,39505.70965783426,11805.465,53642.6463,92366.5,"[530.433, 1763.63, 21847.3, 27133.0, 42940.6, 53642.6463, 68267.0, 81747.5, 87412.4, 97320.6, 107464.0]"
6981,57665.096999999994,89799.39936652931,42468.08717699017,11119.985,65051.9,98984.75,"[540.0, 1477.07, 20762.9, 30610.8, 57665.096999999994, 65051.9, 76812.9, 78308.9, 98254.1, 99715.4, 105117.0]"
6994,56622.2733,88175.45443663209,41700.08833356793,13003.0,68523.6,92024.85,"[514.933, 1647.7, 24358.3, 30468.1, 56622.2733, 68523.6, 73904.7, 79604.7, 91268.9, 92780.8, 103151.0]"
7007,54352.909700000004,84641.47116379958,40028.790855284176,9904.865,54352.909700000004,89697.95000000001,"[510.267, 1706.53, 18103.2, 27726.2, 49355.7, 54352.909700000004, 62202.1, 79833.2, 82709.6, 96686.3, 124696.0]"
7020,53802.003,83783.56762525185,39623.06963084943,10528.365,56674.0,82926.54999999999,"[537.6, 1789.63, 19267.1, 35328.0, 53802.00299999999, 56674.0, 68070.9, 73222.7, 76787.2, 89065.9, 117277.0]"
7033,55996.499700000015,87200.96386360089,41239.23056725119,13224.465,55996.49970000001,94153.3,"[362.367, 1946.23, 24502.7, 28613.9, 54204.9, 55996.49970000001, 69307.3, 93052.6, 93698.5, 94608.1, 99668.4]"
7046,52835.58670000001,82278.60868487197,38911.341847270676,8849.15,58962.9,90962.75,"[487.367, 2222.1, 15476.2, 27839.5, 52835.58670000001, 58962.9, 66856.6, 75440.4, 88710.0, 93215.5, 99145.3]"
7059,54282.33329999999,84531.56554221615,39976.81409874046,12519.6,69306.6,85592.35,"[493.233, 2000.8, 23038.4, 27723.7, 54282.3333, 69306.6, 75698.6, 83394.2, 84517.4, 86667.3, 89983.1]"
7072,54473.7297,84829.6190035832,40117.770056909794,9149.915,67066.7,82285.05,"[450.867, 1591.83, 16708.0, 21440.1, 54473.7297, 67066.7, 67606.9, 75496.8, 78098.0, 86472.1, 129806.0]"
7085,62457.5263,97262.4453863176,45997.52380140029,11027.165,78502.6,101346.0,"[488.333, 2203.43, 19850.9, 21622.0, 62457.52629999999, 78502.6, 89817.1, 93764.9, 100253.0, 102439.0, 115634.0]"
7098,52372.809700000005,81557.94577433105,38570.524697869085,9739.965,62020.5,82399.35,"[509.867, 2834.93, 16645.0, 23860.0, 52372.809700000005, 62020.5, 72600.0, 78733.1, 79372.7, 85426.0, 101726.0]"
7111,50390.58670000001,78471.11432738976,37110.695034039076,11298.1,53442.0,87750.75,"[426.367, 1865.9, 20730.3, 22346.7, 50390.5867, 53442.0, 59780.6, 73743.3, 84228.4, 91273.1, 96069.2]"
7124,60209.239700000006,93761.28442782974,44341.74870875354,12080.015,60209.2397,101138.0,"[467.467, 2038.93, 22121.1, 30675.0, 57453.8, 60209.2397, 75263.9, 77038.2, 85526.0, 116750.0, 134758.0]"
7137,50976.7263,79383.88456039462,37542.36391045988,13777.015,59219.3,74165.4,"[440.133, 1853.23, 25700.8, 32586.9, 50976.726299999995, 59219.3, 60433.9, 72071.2, 73414.1, 74916.7, 109131.0]"
7150,51612.8067,80374.4254740572,38010.81223161287,11432.45,51612.8067,84083.75,"[510.367, 3253.5, 19611.4, 32442.4, 49998.6, 51612.8067, 55132.7, 65796.6, 71535.9, 96631.6, 121215.0]"
7163,54959.78630000001,85586.53424363106,40475.73172064812,10307.314999999999,59292.8,90452.35,"[402.933, 2110.03, 18504.6, 35550.5, 54959.7863, 59292.8, 71681.7, 71713.6, 78135.7, 102769.0, 109437.0]"
7176,52171.98,81245.20223667672,38422.62148342849,11276.2,52171.98,85650.75,"[485.3, 2375.2, 20177.2, 30942.7, 40345.1, 52171.98, 58270.2, 76463.6, 81197.4, 90104.1, 121359.0]"
7189,56540.03999999999,88047.39602119356,41639.52672637508,12432.8,66425.9,94540.9,"[356.6, 2497.0, 22368.6, 30172.3, 56540.03999999999, 66425.9, 76180.8, 76433.4, 92808.1, 96273.7, 101884.0]"
7202,62402.28669999999,97176.42311011735,45956.84199784029,12898.800000000001,74744.3,101923.6,"[513.667, 2182.7, 23614.9, 31411.0, 62402.2867, 74744.3, 86306.8, 86696.3, 91274.2, 112573.0, 114706.0]"
7215,61758.700300000004,96174.19342236593,45482.86580143981,14112.935,78249.2,89602.25,"[444.433, 2121.07, 26104.8, 35161.2, 61758.700300000004, 78249.2, 82103.6, 85522.2, 88268.4, 90936.1, 128676.0]"
7228,50331.963299999996,78379.82260357935,37067.521194206434,13566.7,50331.963299999996,79103.0,"[556.433, 2861.4, 24272.0, 29238.4, 48966.1, 50331.963299999996, 65310.8, 71146.5, 73628.3, 84577.7, 102762.0]"
7241,48866.56969999999,76097.8275673869,35988.3161569999,13543.115,54745.7,83290.5,"[407.767, 2194.03, 24892.2, 27619.0, 48866.56969999999, 54745.7, 58258.0, 58635.1, 80515.1, 86065.9, 95332.9]"
7254,54257.626700000015,84493.091006391,39958.61865475038,12672.5,67504.1,83367.1,"[527.467, 1763.4, 23581.6, 28490.5, 54257.62670000001, 67504.1, 73229.1, 74124.9, 75332.6, 91401.6, 106621.0]"
7267,49091.2967,76447.7853524478,36153.818797653104,12053.2,49161.2,85496.70000000001,"[508.467, 2390.9, 21715.5, 32334.3, 49091.2967, 49161.2, 49560.8, 63826.4, 80869.3, 90124.1, 100422.0]"
7280,46378.8737,72223.8445477014,34156.22541070583,11124.835,53154.4,75751.0,"[501.867, 2250.87, 19998.8, 25710.6, 46378.8737, 53154.4, 56754.5, 58873.0, 69794.0, 81708.0, 95042.7]"
7293,52318.653000000006,81473.6098521757,38530.64040777906,8349.615,52318.653000000006,83343.4,"[474.3, 2187.63, 14511.6, 31804.4, 46578.4, 52318.653000000006, 66098.8, 73846.6, 78343.4, 88343.4, 120998.0]"
7306,53677.98330000001,83590.43702894649,39531.733975396295,13593.050000000001,55317.5,82225.55,"[639.633, 2399.9, 24786.2, 31225.0, 53677.98330000001, 55317.5, 59287.2, 67242.3, 77639.0, 86812.1, 131431.0]"
7319,51703.7167,80515.99574482968,38077.763888787056,11821.449999999999,54820.7,83189.0,"[677.867, 1547.6, 22095.3, 26059.6, 51703.7167, 54820.7, 55010.2, 72165.9, 82728.0, 83650.0, 118282.0]"
7332,53937.73329999999,83994.93464013502,39723.02968490013,11756.300000000001,63650.5,82384.5,"[508.533, 2906.2, 20606.4, 34013.9, 53937.7333, 63650.5, 68860.8, 76886.0, 78726.1, 86042.9, 107176.0]"
7345,51867.783,80771.4892055671,38198.592297888776,9324.565,58991.1,82596.85,"[496.6, 2246.73, 16402.4, 25958.8, 51867.783, 58991.1, 59192.4, 59674.1, 63753.7, 101440.0, 130522.0]"
7358,52648.0997,81986.64316560765,38773.265009204275,13011.665,52648.0997,86701.55,"[423.367, 2725.43, 23297.9, 25869.1, 42736.9, 52648.0997, 61529.7, 68242.5, 81398.6, 92004.5, 128253.0]"
7371,57692.273,89841.71939379268,42488.10123743859,9871.165,63853.3,93325.15,"[331.5, 2067.33, 17675.0, 32210.9, 57692.273, 63853.3, 82454.7, 82695.7, 87845.1, 98805.2, 108984.0]"
7384,59798.5203,93121.6886004234,44039.269944441716,13300.335,65035.5,99331.55,"[489.133, 1497.37, 25103.3, 28191.8, 59798.5203, 65035.5, 65861.7, 73913.3, 89601.1, 109062.0, 139230.0]"
7397,52011.973699999995,80996.03124100734,38304.78310543586,9914.735,55944.2,84959.05,"[379.267, 1996.67, 17832.8, 31116.1, 52011.973699999995, 55944.2, 60294.6, 72953.0, 84354.6, 85563.5, 109685.0]"
7410,55700.0837,86739.36785236675,41020.931783696644,13156.935,62261.4,94516.0,"[420.567, 2948.07, 23365.8, 33063.6, 55700.0837, 62261.4, 65609.5, 67959.9, 83085.0, 105947.0, 112340.0]"
7423,55351.55669999999,86196.62160045252,40764.25528804216,9238.45,55736.1,87743.9,"[552.567, 2697.2, 15779.7, 21576.2, 55351.556699999994, 55736.1, 63016.7, 74265.3, 82670.4, 92817.4, 144404.0]"
7436,52790.753,82208.79107351201,38878.32358181857,8842.765,55432.1,87039.04999999999,"[469.8, 2329.03, 15356.5, 23829.1, 52790.75299999999, 55432.1, 82582.9, 84808.9, 85798.9, 88279.2, 89021.1]"
7449,53053.7497,82618.34463232038,39072.01035881056,7009.115,57864.8,81969.35,"[487.867, 2725.33, 11292.9, 27492.0, 53053.7497, 57864.8, 69718.8, 73457.1, 76071.8, 87866.9, 123560.0]"
7462,55175.159700000004,85921.92606581992,40634.345800960946,11162.965,62007.6,90349.95,"[518.367, 2475.23, 19850.7, 37188.0, 55175.159700000004, 62007.6, 66665.9, 77765.9, 89454.5, 91245.4, 104580.0]"
7475,65153.8733,101461.35172100637,47983.27784349296,13490.0,77762.4,101668.05,"[526.433, 1839.7, 25140.3, 28385.2, 65153.8733, 77762.4, 88202.7, 95113.9, 99610.1, 103726.0, 131232.0]"
7488,57996.3197,90315.1983691142,42712.01973291041,10554.265,62512.4,87224.85,"[397.167, 1760.73, 19347.8, 31191.0, 57996.31970000001, 62512.4, 70404.5, 81053.9, 87136.4, 87313.3, 138846.0]"
7501,51727.5003,80553.0329320692,38095.2795793994,13105.335000000001,51727.5003,87744.1,"[475.233, 1370.77, 24839.9, 34811.3, 47608.3, 51727.5003, 60837.7, 64092.6, 87532.5, 87955.7, 107751.0]"
7514,56217.1337,87544.54779409933,41401.71887358678,11657.485,66978.6,84438.15,"[442.467, 2214.57, 21100.4, 36939.2, 56217.13369999999, 66978.6, 71194.9, 77213.9, 79367.5, 89508.8, 117211.0]"
7527,51495.52370000001,80191.78565371833,37924.437892064314,10732.035,51495.523700000005,86348.54999999999,"[499.667, 2309.47, 19154.6, 25672.4, 48456.6, 51495.523700000005, 69721.6, 76250.8, 78742.9, 93954.2, 100193.0]"
7540,48980.4467,76275.16336900122,36072.18211084464,9097.4,60072.7,76525.45,"[450.767, 2260.1, 15934.7, 21874.2, 48980.4467, 60072.7, 60902.5, 69073.6, 71594.2, 81456.7, 106185.0]"
7553,56596.617,88135.50097344848,41681.193472695,11075.535,56596.617000000006,94281.75,"[641.2, 2465.27, 19685.8, 22181.5, 49062.6, 56596.617000000006, 71576.0, 91020.3, 93321.8, 95241.7, 120770.0]"
7566,52807.433000000005,82234.76612704284,38890.607749035225,11429.465,52807.433000000005,90758.35,"[577.5, 2298.83, 20560.1, 21449.2, 46549.6, 52807.433000000005, 71616.6, 82872.8, 84763.2, 96753.5, 100633.0]"
7579,61224.30999999999,95342.01017003739,45089.30825922431,8690.25,67830.4,88603.25,"[432.6, 1854.6, 15525.9, 25713.4, 61224.31, 67830.4, 75700.8, 75768.9, 79201.8, 98004.7, 172210.0]"
7592,58620.0697,91286.53767605878,43171.38719702215,12563.115000000002,62642.2,95638.45000000001,"[587.967, 2476.33, 22649.9, 33809.5, 58620.06970000001, 62642.2, 79701.9, 89026.0, 92820.1, 98456.8, 104030.0]"
7605,58737.562999999995,91469.50498763012,43257.91641429048,14200.365000000002,58737.563,104588.15,"[385.8, 2659.33, 25741.4, 27934.1, 49740.8, 58737.563, 69711.5, 82039.4, 90062.3, 119114.0, 119987.0]"
7618,59981.327000000005,93406.36568785079,44173.89992472491,13757.435,66896.9,98458.85,"[538.2, 1804.57, 25710.3, 26291.3, 59981.327000000005, 66896.9, 83183.2, 84512.1, 86324.7, 110593.0, 113959.0]"
7631,60976.219999999994,94955.67018020191,44906.59968339828,10618.25,67416.6,99714.75,"[392.6, 1712.1, 19524.4, 26549.0, 60976.219999999994, 67416.6, 67727.6, 93556.4, 99298.5, 100131.0, 133454.0]"
7644,52217.983700000004,81316.84183920159,38456.501408091826,11356.134999999998,63449.0,76143.65,"[367.767, 1995.67, 20716.6, 21699.7, 52217.9837, 63449.0, 69853.3, 72628.5, 75057.4, 77229.9, 119182.0]"
7657,61007.547,95004.45438295728,44929.670792894445,12740.135,76791.7,100953.6,"[326.3, 1566.47, 23913.8, 24587.2, 61007.547, 76791.7, 83016.9, 90739.9, 99937.2, 101970.0, 107226.0]"
7670,65934.8863,102677.58999937867,48558.463352508275,11975.215,65934.8863,101502.35,"[446.633, 2254.43, 21696.0, 26173.6, 60314.1, 65934.8863, 73806.5, 85529.9, 93181.7, 109823.0, 186123.0]"
7683,58525.53330000001,91139.32016702947,43101.76483816964,9755.9,62047.5,97254.0,"[581.933, 2155.7, 17356.1, 24584.0, 58525.53330000001, 62047.5, 72136.1, 87539.0, 91362.0, 103146.0, 124347.0]"
